0.000000	0.005518	0.005561	0.000848	0.006260	0.010298	0.010660	0.015728	0.014714	0.004729	0.035317	0.014782	0.012846	0.000091	0.012125	0.019184	0.002087	0.004039	0.000000	0.016129	0.007225	0.009828	0.010777	0.014363	0.018549	0.009803	0.017804	0.014146	0.010822	0.006198	0.006838	0.033653	0.007560	0.038123	0.000000	0.002113	0.007763	0.009521	0.015501	0.003508	0.004239	0.049506	0.007661	0.021968	0.009689	0.002263	0.000150	0.003301	0.000000	0.010285	0.007924	0.016111	0.000000	0.005886	0.006630	0.005574	0.016425	0.005552	0.008214	0.000000	0.000000	0.009356	0.009191	0.013921	0.013725	0.009639	0.008255	0.011881	0.025870	0.003750	0.009460	0.005618	0.014223	0.005048	0.003185	0.003229	0.006141	0.010459	0.000000	0.005475	0.000000	0.001784	0.000000	0.000000	0.016013	0.004708	0.016016	0.000351	0.000000	0.015144	0.011314	0.017890	0.017418	0.009425	0.006498	0.015429	0.007757	0.004592	0.010301	0.008716	0.000000	0.001763	0.000000	0.005355	0.013794	0.015374	0.015543	0.000000	0.000000
0.000000	0.001001	0.012003	0.005992	0.012542	0.002037	0.000113	0.002304	0.009306	0.015298	0.029074	0.006893	0.007380	0.014569	0.009764	0.023194	0.001497	0.034880	0.000003	0.002266	0.015126	0.013270	0.015534	0.003697	0.011626	0.000347	0.002376	0.009253	0.008517	0.009823	0.000440	0.002847	0.005960	0.029542	0.000001	0.008436	0.011829	0.006219	0.028922	0.015200	0.001912	0.075766	0.002098	0.005941	0.009712	0.022253	0.015436	0.011034	0.000002	0.004273	0.000158	0.030954	0.000001	0.008350	0.008983	0.000159	0.012037	0.011400	0.012171	0.000000	0.000001	0.006699	0.005026	0.006207	0.003660	0.003702	0.005821	0.007979	0.025808	0.011992	0.000801	0.002715	0.011086	0.030730	0.000542	0.016895	0.006691	0.002010	0.000001	0.013910	0.000005	0.004335	0.000000	0.000001	0.011800	0.014024	0.015043	0.003086	0.000000	0.008294	0.011184	0.000445	0.015998	0.004592	0.012602	0.001444	0.000319	0.015706	0.015083	0.029766	0.000001	0.011511	0.000000	0.013445	0.008231	0.004808	0.014275	0.000001	0.000000
0.000000	0.008481	0.004709	0.012128	0.011216	0.012761	0.010339	0.016523	0.011113	0.012481	0.044281	0.003071	0.010173	0.003299	0.012533	0.020176	0.002038	0.028915	0.000000	0.012178	0.006780	0.006274	0.000090	0.008369	0.005292	0.012924	0.008688	0.013107	0.013807	0.013306	0.007154	0.011691	0.006588	0.004298	0.000000	0.013315	0.007021	0.011297	0.018606	0.000637	0.003921	0.056960	0.006146	0.004358	0.006346	0.003692	0.015163	0.013206	0.000000	0.007238	0.012280	0.034000	0.000000	0.011529	0.014445	0.011266	0.010646	0.013010	0.010856	0.000000	0.000000	0.002300	0.003854	0.008833	0.008695	0.011120	0.009128	0.000036	0.013539	0.009235	0.012122	0.010973	0.003217	0.015713	0.012864	0.011795	0.011014	0.012208	0.000000	0.016958	0.000000	0.009936	0.000000	0.000000	0.005123	0.005238	0.005361	0.010868	0.000000	0.013168	0.027688	0.007017	0.007824	0.009188	0.006815	0.011262	0.001923	0.004807	0.009730	0.014823	0.000000	0.013256	0.000000	0.002393	0.006297	0.001771	0.011189	0.000000	0.000000
0.000000	0.015155	0.010792	0.010133	0.013596	0.004828	0.011043	0.001163	0.003749	0.014134	0.005371	0.011396	0.008430	0.007986	0.013640	0.014615	0.015528	0.005811	0.000000	0.009622	0.004178	0.000424	0.000025	0.001517	0.009696	0.009264	0.012504	0.010254	0.011173	0.003376	0.005078	0.005567	0.006007	0.065395	0.000000	0.003221	0.000452	0.011874	0.010172	0.001200	0.016251	0.072563	0.014821	0.025602	0.012970	0.027569	0.000045	0.004068	0.000000	0.003727	0.012581	0.031769	0.000000	0.009083	0.012185	0.000979	0.009488	0.016146	0.014536	0.000000	0.000000	0.006414	0.010530	0.005047	0.006782	0.004002	0.003650	0.014805	0.002053	0.016358	0.013183	0.007350	0.003312	0.033452	0.012243	0.004804	0.002789	0.008351	0.000000	0.018971	0.000000	0.002330	0.000000	0.000000	0.003086	0.012970	0.013982	0.015837	0.000000	0.004262	0.017015	0.017370	0.005192	0.009601	0.010742	0.007108	0.000786	0.001385	0.007584	0.008302	0.000000	0.015397	0.000000	0.011913	0.016071	0.008423	0.003801	0.000000	0.000000
0.000000	0.014688	0.012796	0.016663	0.009734	0.010699	0.015593	0.002181	0.005843	0.014311	0.007148	0.001401	0.001011	0.007787	0.011730	0.026406	0.009467	0.010748	0.000000	0.003147	0.001791	0.016273	0.018269	0.010847	0.002795	0.001394	0.005433	0.003217	0.001642	0.005532	0.003720	0.009487	0.018422	0.048068	0.000000	0.014886	0.019600	0.012412	0.011671	0.003391	0.014910	0.011541	0.009522	0.022857	0.013892	0.005474	0.017344	0.003639	0.000000	0.016439	0.011956	0.010065	0.000000	0.009569	0.006991	0.006968	0.001607	0.002771	0.001037	0.000000	0.000000	0.011662	0.011446	0.002745	0.016957	0.014568	0.004812	0.011567	0.028785	0.018833	0.013932	0.002802	0.006409	0.012377	0.010867	0.012573	0.012065	0.011533	0.000000	0.011097	0.000000	0.020277	0.000000	0.000000	0.009699	0.018868	0.007148	0.011408	0.000000	0.000973	0.029844	0.003142	0.006895	0.019774	0.004082	0.006780	0.010566	0.006743	0.007961	0.005736	0.000000	0.007129	0.000000	0.013459	0.009391	0.015941	0.012366	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.098043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.078122	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047864	0.000000	0.000000	0.000000	0.030674	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.096934	0.085890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070450	0.000000	0.015777	0.000000	0.037177	0.070043	0.000000	0.000000	0.000000	0.000000	0.096863	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.077130	0.000000	0.113454	0.000000	0.000000	0.000000	0.000000	0.041514	0.040066
0.000000	0.001716	0.009418	0.013720	0.009020	0.004198	0.008264	0.004017	0.005305	0.001479	0.017762	0.015960	0.005286	0.003097	0.009485	0.023594	0.006892	0.032395	0.000000	0.002022	0.018884	0.004514	0.001701	0.000996	0.003839	0.014177	0.000910	0.008457	0.008313	0.015228	0.003585	0.035075	0.002876	0.014868	0.000000	0.012886	0.006444	0.014307	0.007207	0.000031	0.003895	0.044535	0.004338	0.018003	0.016921	0.015459	0.008089	0.008132	0.000000	0.004457	0.009144	0.031530	0.000000	0.013062	0.005016	0.013173	0.005402	0.019586	0.004967	0.000000	0.000000	0.002170	0.008585	0.016340	0.008644	0.013921	0.003006	0.000215	0.012667	0.012807	0.013611	0.011427	0.011205	0.030403	0.014774	0.000559	0.017003	0.015793	0.000000	0.006861	0.000000	0.003076	0.000000	0.000000	0.012280	0.016575	0.014706	0.000184	0.000000	0.007873	0.026633	0.008593	0.001021	0.010188	0.015446	0.016487	0.008372	0.018002	0.016486	0.023181	0.000000	0.015652	0.000000	0.001595	0.003682	0.000127	0.006215	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064805	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090067	0.000000	0.000000	0.000000	0.099964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046019	0.075132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049052	0.000000	0.024345	0.000000	0.137434	0.049009	0.000000	0.000000	0.000000	0.000000	0.033044	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.080643	0.000000	0.046485	0.000000	0.000000	0.000000	0.000000	0.046241	0.128760
0.000000	0.009603	0.001551	0.005955	0.005368	0.010788	0.002449	0.011219	0.008762	0.017155	0.038671	0.009942	0.005844	0.013278	0.005573	0.028735	0.009661	0.023552	0.000000	0.015390	0.006133	0.013975	0.004060	0.010580	0.009771	0.012300	0.008201	0.008682	0.001640	0.002042	0.004788	0.012247	0.000910	0.048868	0.000000	0.013459	0.012257	0.012511	0.008838	0.017847	0.004004	0.041551	0.007919	0.018477	0.009919	0.011099	0.000734	0.011971	0.000000	0.012114	0.009770	0.024794	0.000000	0.011582	0.004719	0.016114	0.003976	0.017849	0.014513	0.000000	0.000000	0.014042	0.013520	0.006054	0.003464	0.014057	0.015691	0.006754	0.013339	0.012310	0.006778	0.007144	0.001289	0.028321	0.013736	0.015493	0.000484	0.005710	0.000000	0.002331	0.000000	0.013511	0.000000	0.000000	0.008548	0.001338	0.008372	0.004758	0.000000	0.005727	0.009121	0.003694	0.001397	0.002039	0.000792	0.014022	0.003481	0.003378	0.014252	0.011643	0.000000	0.016755	0.000000	0.019081	0.012108	0.004648	0.007111	0.000000	0.000000
0.000000	0.007718	0.010889	0.002951	0.011542	0.006720	0.000120	0.017703	0.006536	0.010525	0.055446	0.012268	0.014886	0.002883	0.002232	0.001880	0.003448	0.007023	0.000000	0.008750	0.002566	0.006727	0.005554	0.011836	0.017697	0.003468	0.007245	0.009543	0.015190	0.015086	0.009861	0.027900	0.015609	0.049751	0.000000	0.008814	0.010032	0.014197	0.001824	0.008507	0.009639	0.071851	0.000090	0.021085	0.004373	0.010250	0.007148	0.010596	0.000000	0.005680	0.010116	0.000045	0.000000	0.015201	0.009451	0.010883	0.016027	0.002000	0.004865	0.000000	0.000000	0.011149	0.013251	0.001260	0.006109	0.005775	0.007364	0.008600	0.029758	0.012269	0.002415	0.008100	0.007547	0.042430	0.006689	0.015053	0.004881	0.010715	0.000000	0.003608	0.000000	0.012948	0.000000	0.000000	0.003129	0.007400	0.009334	0.003327	0.000000	0.010826	0.004161	0.001924	0.007465	0.014623	0.001383	0.013081	0.006520	0.006305	0.010621	0.030849	0.000000	0.003610	0.000000	0.007008	0.004345	0.008238	0.001703	0.000000	0.000000
