0.008505	0.008029	0.002061	0.002215	0.000000	0.003287	0.001769	0.003810	0.008682	0.013395	0.001548	0.000124	0.002255	0.005844	0.000000	0.005371	0.000000	0.000000	0.003616	0.000170	0.000000	0.002772	0.007380	0.005658	0.001947	0.010213	0.000975	0.000940	0.010040	0.002015	0.004771	0.005587	0.005208	0.002788	0.002794	0.002647	0.005722	0.003795	0.005622	0.006017	0.005332	0.000000	0.003276	0.010271	0.002223	0.005003	0.000484	0.001781	0.013627	0.007369	0.012536	0.004985	0.002066	0.000000	0.003680	0.006034	0.006188	0.003249	0.014155	0.015317	0.007881	0.005014	0.000934	0.007193	0.017564	0.005746	0.000000	0.007339	0.000000	0.007003	0.000000	0.000000	0.004416	0.000000	0.023403	0.000000	0.000000	0.000000	0.009255	0.003368	0.000000	0.039786	0.002365	0.003219	0.007012	0.008832	0.002088	0.004848	0.006607	0.000000	0.000525	0.000000	0.007641	0.004107	0.003163	0.003230	0.007360	0.000000	0.008309	0.010563	0.000000	0.003750	0.004494	0.007752	0.000629	0.001276	0.004386	0.009525	0.001957	0.003048	0.002912	0.005597	0.007122	0.006375	0.007582	0.024592	0.003964	0.005985	0.002128	0.002719	0.006640	0.004439	0.005003	0.002669	0.002650	0.001720	0.003952	0.005141	0.000687	0.008451	0.005002	0.002556	0.004677	0.005086	0.013738	0.000956	0.001367	0.000000	0.005128	0.007523	0.000000	0.016864	0.009376	0.004723	0.002653	0.004653	0.011164	0.005294	0.003400	0.007739	0.000000	0.002217	0.004272	0.001203	0.008032	0.003458	0.000000	0.000000	0.005693	0.000000	0.000000	0.004426	0.005413	0.000000	0.000425	0.000000	0.000000	0.006880	0.002077	0.008761	0.018686	0.000566	0.003062	0.009222	0.004487	0.004171	0.000000	0.000236	0.005280	0.002133	0.014929	0.003008	0.004495	0.007034	0.004671	0.000000	0.007763	0.002722	0.006267	0.000044	0.002836	0.000017	0.009694	0.012610	0.001290	0.007327	0.003239	0.000000	0.000000	0.005970	0.006545	0.000000	0.003792	0.000000	0.000000	0.000000	0.000884	0.001271	0.006388	0.014642	0.000000	0.003946	0.000000	0.002747	0.007045	0.000000	0.005153
0.005339	0.001123	0.007023	0.003790	0.000000	0.006806	0.005596	0.007256	0.000643	0.001754	0.007425	0.006294	0.003255	0.005540	0.000000	0.005479	0.000000	0.000000	0.002346	0.004377	0.000000	0.002615	0.004508	0.009975	0.002728	0.002982	0.004758	0.015819	0.013820	0.005736	0.004720	0.000655	0.006287	0.007060	0.002388	0.007833	0.003093	0.005624	0.005199	0.006095	0.000375	0.000000	0.011904	0.005726	0.003437	0.004119	0.016944	0.000354	0.003181	0.007251	0.000723	0.004326	0.007185	0.000000	0.004447	0.004837	0.006530	0.005353	0.014105	0.003168	0.006738	0.005636	0.002878	0.006305	0.000629	0.001360	0.000000	0.003103	0.000000	0.007000	0.000000	0.000000	0.028636	0.000000	0.018398	0.000000	0.000000	0.000000	0.009340	0.000424	0.000000	0.047689	0.004078	0.005127	0.009214	0.010234	0.001051	0.002708	0.006463	0.000000	0.003050	0.000000	0.003361	0.006441	0.000811	0.002344	0.000018	0.000000	0.004831	0.008112	0.000000	0.006741	0.007586	0.004434	0.004057	0.003762	0.008009	0.000119	0.004202	0.005170	0.002356	0.004132	0.005698	0.002605	0.005671	0.018314	0.005966	0.000318	0.004839	0.003246	0.004738	0.004469	0.003384	0.003936	0.001570	0.007262	0.005451	0.002669	0.003702	0.001181	0.002993	0.005551	0.006572	0.002285	0.008329	0.001894	0.002715	0.000000	0.000688	0.007532	0.000000	0.006819	0.011153	0.001189	0.004613	0.006361	0.004239	0.004516	0.000523	0.001360	0.000000	0.004920	0.008300	0.005766	0.000900	0.000044	0.000000	0.000000	0.002252	0.000000	0.000000	0.004468	0.002977	0.000000	0.003172	0.000000	0.000000	0.001889	0.006375	0.006594	0.021217	0.006726	0.000487	0.007908	0.007014	0.006323	0.000000	0.003219	0.004646	0.003215	0.012542	0.010055	0.005564	0.005605	0.001551	0.000000	0.014587	0.004262	0.000850	0.005878	0.008712	0.006335	0.002063	0.011653	0.003040	0.005956	0.002269	0.000000	0.000000	0.004012	0.003085	0.000000	0.005946	0.000000	0.000000	0.000000	0.002642	0.000149	0.006922	0.047044	0.000000	0.001087	0.000000	0.005794	0.001523	0.000000	0.001657
0.041955	0.010294	0.006005	0.006914	0.000000	0.005521	0.007512	0.000829	0.002775	0.004425	0.000990	0.003520	0.002675	0.000811	0.000000	0.000656	0.000000	0.000000	0.006997	0.000873	0.000000	0.000403	0.001487	0.002561	0.000252	0.005654	0.001357	0.013641	0.023424	0.003871	0.000028	0.005247	0.006965	0.001096	0.008208	0.005401	0.005020	0.006033	0.002180	0.000119	0.001742	0.000000	0.007985	0.001063	0.003242	0.001957	0.005713	0.007412	0.001233	0.002796	0.015264	0.003912	0.011099	0.000000	0.005388	0.005998	0.005359	0.009847	0.012760	0.016294	0.001345	0.000417	0.007572	0.003220	0.000144	0.003204	0.000000	0.001635	0.000000	0.001973	0.000000	0.000000	0.029397	0.000000	0.013995	0.000000	0.000000	0.000000	0.015258	0.006365	0.000000	0.003979	0.003918	0.003430	0.001682	0.006743	0.004038	0.007503	0.003002	0.000000	0.001564	0.000000	0.006730	0.001083	0.000154	0.000303	0.001489	0.000000	0.012859	0.001918	0.000000	0.000288	0.001706	0.000461	0.000250	0.003245	0.005562	0.005518	0.000157	0.006047	0.005608	0.002689	0.004008	0.000519	0.001216	0.007539	0.004304	0.003130	0.000235	0.004025	0.005681	0.004282	0.001633	0.003016	0.006315	0.007137	0.007656	0.005017	0.005254	0.001551	0.002963	0.001753	0.002964	0.001315	0.007071	0.007692	0.005410	0.000000	0.004223	0.007092	0.000000	0.015378	0.010337	0.001050	0.007782	0.004938	0.005192	0.004030	0.009919	0.001455	0.000000	0.005040	0.002905	0.005863	0.000922	0.006016	0.000000	0.000000	0.003919	0.000000	0.000000	0.004766	0.003128	0.000000	0.009080	0.000000	0.000000	0.004042	0.005182	0.005029	0.021099	0.000480	0.006556	0.002788	0.008921	0.004759	0.000000	0.000609	0.006404	0.004766	0.006163	0.005928	0.003413	0.006326	0.001367	0.000000	0.013992	0.003402	0.005490	0.001362	0.000783	0.000865	0.010012	0.013369	0.005892	0.004040	0.002657	0.000000	0.000000	0.006740	0.005503	0.000000	0.006907	0.000000	0.000000	0.000000	0.054677	0.001567	0.006494	0.035762	0.000000	0.003762	0.000000	0.006041	0.009008	0.000000	0.001913
0.017715	0.002577	0.003002	0.001828	0.000000	0.004005	0.001953	0.001035	0.003692	0.008116	0.011383	0.000170	0.005985	0.006848	0.000000	0.000406	0.000000	0.000000	0.001555	0.003692	0.000000	0.008554	0.002957	0.007287	0.007384	0.002429	0.001891	0.008702	0.005047	0.002997	0.005978	0.002523	0.006183	0.006791	0.007049	0.004530	0.006078	0.004420	0.006402	0.003361	0.000732	0.000000	0.010147	0.001102	0.004081	0.004655	0.024385	0.000423	0.028994	0.009353	0.011547	0.002457	0.002063	0.000000	0.007636	0.001422	0.000435	0.000303	0.015402	0.014083	0.007036	0.007195	0.007424	0.004921	0.023300	0.006495	0.000000	0.001829	0.000000	0.001359	0.000000	0.000000	0.003945	0.000000	0.027087	0.000000	0.000000	0.000000	0.012088	0.002203	0.000000	0.045018	0.002407	0.005262	0.004991	0.000118	0.005418	0.002967	0.000454	0.000000	0.002436	0.000000	0.007772	0.003051	0.000903	0.001334	0.006930	0.000000	0.016568	0.005782	0.000000	0.000724	0.003476	0.004112	0.008602	0.000192	0.007663	0.007824	0.007955	0.000160	0.005596	0.002663	0.008066	0.000997	0.000880	0.001521	0.001465	0.002006	0.007202	0.000257	0.006202	0.002468	0.001871	0.005077	0.007352	0.000594	0.007858	0.004929	0.003539	0.004493	0.003212	0.001718	0.007925	0.003491	0.012413	0.002697	0.000471	0.000000	0.007008	0.002424	0.000000	0.018139	0.007122	0.001515	0.005562	0.004490	0.002833	0.004811	0.004551	0.000752	0.000000	0.007065	0.002846	0.001396	0.001136	0.003713	0.000000	0.000000	0.007626	0.000000	0.000000	0.002613	0.002290	0.000000	0.001459	0.000000	0.000000	0.002360	0.001688	0.000453	0.000530	0.001280	0.004506	0.007198	0.000972	0.007714	0.000000	0.001352	0.005820	0.006374	0.004477	0.007276	0.006601	0.005467	0.000074	0.000000	0.004732	0.007543	0.003554	0.007115	0.001315	0.005935	0.008322	0.008931	0.001087	0.004459	0.005750	0.000000	0.000000	0.002916	0.001362	0.000000	0.003237	0.000000	0.000000	0.000000	0.028912	0.002879	0.007786	0.041473	0.000000	0.003048	0.000000	0.006060	0.009025	0.000000	0.003354
0.008063	0.003788	0.006055	0.003354	0.000000	0.005017	0.002268	0.000637	0.003816	0.000051	0.012705	0.007974	0.005239	0.005196	0.000000	0.002076	0.000000	0.000000	0.003392	0.005116	0.000000	0.006194	0.004137	0.009159	0.006184	0.003125	0.000964	0.001472	0.005081	0.008656	0.006079	0.005873	0.007966	0.005771	0.002360	0.003284	0.004111	0.002977	0.002635	0.005340	0.005676	0.000000	0.002444	0.002790	0.008252	0.000781	0.004209	0.006680	0.006380	0.015346	0.007356	0.000996	0.000243	0.000000	0.006466	0.001569	0.005771	0.001769	0.017638	0.011468	0.002928	0.000751	0.006058	0.003332	0.011253	0.005101	0.000000	0.003795	0.000000	0.000488	0.000000	0.000000	0.027280	0.000000	0.021939	0.000000	0.000000	0.000000	0.013382	0.004213	0.000000	0.033470	0.007104	0.000811	0.002064	0.016552	0.002666	0.003433	0.004614	0.000000	0.000615	0.000000	0.002942	0.004880	0.001004	0.008032	0.000934	0.000000	0.006009	0.009570	0.000000	0.002468	0.004059	0.004080	0.001525	0.008638	0.002180	0.001860	0.006151	0.000911	0.004752	0.003037	0.004522	0.000733	0.004165	0.014700	0.002811	0.004940	0.006154	0.008619	0.005511	0.006081	0.007336	0.003737	0.004726	0.000504	0.007237	0.003471	0.004076	0.008629	0.003909	0.003788	0.003373	0.002497	0.007366	0.002215	0.006875	0.000000	0.006822	0.001859	0.000000	0.001368	0.015715	0.001046	0.004533	0.005559	0.000401	0.001050	0.005707	0.006376	0.000000	0.007097	0.004033	0.005783	0.001423	0.001074	0.000000	0.000000	0.003442	0.000000	0.000000	0.002779	0.006576	0.000000	0.005175	0.000000	0.000000	0.002473	0.007520	0.001532	0.002744	0.006981	0.001581	0.007612	0.001528	0.005233	0.000000	0.002405	0.007166	0.004961	0.012177	0.004898	0.002104	0.005807	0.005868	0.000000	0.003228	0.006868	0.008673	0.005586	0.007399	0.007029	0.008740	0.007293	0.006511	0.007050	0.003450	0.000000	0.000000	0.002555	0.002465	0.000000	0.006773	0.000000	0.000000	0.000000	0.040658	0.003926	0.003943	0.039316	0.000000	0.005394	0.000000	0.003967	0.003239	0.000000	0.000727
0.010248	0.006787	0.001669	0.001778	0.000000	0.006548	0.003975	0.000913	0.003637	0.017174	0.014899	0.003449	0.006597	0.004486	0.000000	0.005149	0.000000	0.000000	0.003373	0.003042	0.000000	0.004464	0.000774	0.001263	0.003342	0.004260	0.000302	0.016144	0.015573	0.005974	0.001254	0.002445	0.005181	0.002918	0.003088	0.005704	0.000397	0.000182	0.006789	0.006714	0.002662	0.000000	0.017129	0.000714	0.003528	0.005352	0.015287	0.005192	0.020443	0.001627	0.007863	0.006440	0.018478	0.000000	0.005756	0.005201	0.005853	0.001915	0.005551	0.012970	0.005765	0.001722	0.002701	0.005889	0.004477	0.001609	0.000000	0.000040	0.000000	0.000598	0.000000	0.000000	0.049854	0.000000	0.025375	0.000000	0.000000	0.000000	0.012173	0.004889	0.000000	0.029512	0.008264	0.003706	0.002885	0.006225	0.000799	0.005051	0.006765	0.000000	0.001329	0.000000	0.002022	0.006434	0.001088	0.004530	0.002388	0.000000	0.006252	0.014192	0.000000	0.004629	0.004325	0.002437	0.000389	0.001636	0.000848	0.004420	0.004996	0.007899	0.000613	0.005818	0.000511	0.003554	0.001516	0.026874	0.007233	0.002172	0.003754	0.002152	0.000228	0.001632	0.005288	0.003382	0.004776	0.004528	0.003580	0.004921	0.002166	0.008074	0.003115	0.005618	0.000250	0.003490	0.011637	0.003578	0.007467	0.000000	0.005828	0.000040	0.000000	0.003772	0.011771	0.001339	0.006944	0.005631	0.000892	0.007574	0.007737	0.000912	0.000000	0.005048	0.002774	0.006335	0.006363	0.002403	0.000000	0.000000	0.001728	0.000000	0.000000	0.005489	0.005834	0.000000	0.006855	0.000000	0.000000	0.002003	0.001450	0.003890	0.007572	0.005457	0.006085	0.001357	0.002197	0.003215	0.000000	0.008158	0.004361	0.000062	0.002559	0.001134	0.005775	0.004676	0.005715	0.000000	0.007522	0.007063	0.001607	0.002209	0.005331	0.001473	0.011233	0.005270	0.005932	0.005019	0.000770	0.000000	0.000000	0.005096	0.001209	0.000000	0.000008	0.000000	0.000000	0.000000	0.015329	0.007482	0.003410	0.035735	0.000000	0.006280	0.000000	0.004315	0.004062	0.000000	0.004209
0.043835	0.001168	0.000346	0.004065	0.000000	0.002558	0.007511	0.000284	0.003970	0.003715	0.010114	0.005172	0.001412	0.002706	0.000000	0.000628	0.000000	0.000000	0.006897	0.002529	0.000000	0.000672	0.003958	0.002614	0.007316	0.004812	0.006648	0.015664	0.013513	0.001437	0.004023	0.004341	0.002263	0.004530	0.007938	0.007692	0.007705	0.004088	0.000634	0.005272	0.003090	0.000000	0.010408	0.007265	0.006598	0.005496	0.018362	0.002194	0.001385	0.002500	0.000411	0.001008	0.012902	0.000000	0.009435	0.000876	0.004977	0.004022	0.015181	0.020829	0.002137	0.007495	0.003702	0.005433	0.008333	0.003660	0.000000	0.004739	0.000000	0.002324	0.000000	0.000000	0.052807	0.000000	0.013302	0.000000	0.000000	0.000000	0.006451	0.001849	0.000000	0.010817	0.003218	0.004299	0.001631	0.009829	0.004281	0.000311	0.007423	0.000000	0.001649	0.000000	0.002075	0.002666	0.003266	0.000609	0.002216	0.000000	0.002510	0.004702	0.000000	0.005358	0.005150	0.004739	0.007308	0.008133	0.005312	0.007384	0.003782	0.008079	0.006268	0.002244	0.005341	0.001999	0.004152	0.027107	0.006195	0.004531	0.005992	0.004028	0.004483	0.005345	0.006669	0.004228	0.003352	0.004392	0.001278	0.006090	0.005327	0.006143	0.003808	0.003849	0.006783	0.008505	0.014027	0.003056	0.006779	0.000000	0.004237	0.002776	0.000000	0.012012	0.007607	0.001909	0.001219	0.006590	0.008738	0.008301	0.003421	0.004312	0.000000	0.003168	0.001071	0.006521	0.005033	0.005852	0.000000	0.000000	0.003810	0.000000	0.000000	0.007239	0.005180	0.000000	0.003807	0.000000	0.000000	0.001608	0.001553	0.005466	0.004278	0.001348	0.007709	0.004580	0.005715	0.000417	0.000000	0.001822	0.001144	0.006063	0.006654	0.011603	0.008437	0.005214	0.004662	0.000000	0.001332	0.002660	0.002166	0.000458	0.003412	0.004529	0.013773	0.014599	0.006093	0.000199	0.005577	0.000000	0.000000	0.004812	0.008408	0.000000	0.002050	0.000000	0.000000	0.000000	0.002244	0.006516	0.001513	0.000259	0.000000	0.005603	0.000000	0.005739	0.003472	0.000000	0.003595
0.029800	0.010505	0.001133	0.004554	0.000000	0.002459	0.002971	0.003029	0.001867	0.004406	0.010208	0.003571	0.005592	0.002615	0.000000	0.000156	0.000000	0.000000	0.005145	0.004280	0.000000	0.001077	0.004646	0.006489	0.004161	0.005852	0.003787	0.010289	0.000398	0.003731	0.006620	0.000765	0.000830	0.006749	0.007622	0.004248	0.006513	0.004320	0.000458	0.004685	0.003959	0.000000	0.007135	0.006474	0.008849	0.001215	0.004338	0.002046	0.026483	0.000926	0.012227	0.006111	0.005250	0.000000	0.009242	0.006377	0.006574	0.002635	0.005756	0.004746	0.005595	0.003100	0.004867	0.004937	0.019286	0.007016	0.000000	0.007364	0.000000	0.004042	0.000000	0.000000	0.040600	0.000000	0.018780	0.000000	0.000000	0.000000	0.008322	0.003871	0.000000	0.021095	0.010277	0.000016	0.002558	0.020482	0.004342	0.004339	0.004125	0.000000	0.001299	0.000000	0.003054	0.006112	0.000698	0.003889	0.005721	0.000000	0.016446	0.013913	0.000000	0.001179	0.000947	0.003414	0.001573	0.006706	0.000556	0.006229	0.004818	0.000458	0.000610	0.007755	0.006935	0.003031	0.005285	0.005999	0.004929	0.006168	0.001308	0.007899	0.000913	0.004307	0.003346	0.003160	0.004681	0.006069	0.001923	0.000146	0.006190	0.000902	0.002413	0.002372	0.004766	0.006909	0.012984	0.005083	0.003190	0.000000	0.006468	0.007437	0.000000	0.009686	0.015699	0.000838	0.007418	0.004155	0.003792	0.006892	0.008095	0.001708	0.000000	0.005577	0.005107	0.001790	0.001804	0.004416	0.000000	0.000000	0.000202	0.000000	0.000000	0.003687	0.004136	0.000000	0.001389	0.000000	0.000000	0.004346	0.002447	0.002400	0.014027	0.007016	0.000314	0.008621	0.000768	0.003176	0.000000	0.006120	0.005002	0.002950	0.012636	0.014509	0.004231	0.000406	0.003240	0.000000	0.004924	0.001005	0.004152	0.000777	0.006561	0.004506	0.009250	0.005387	0.002635	0.001001	0.005057	0.000000	0.000000	0.003168	0.005956	0.000000	0.004633	0.000000	0.000000	0.000000	0.027907	0.000508	0.005081	0.002546	0.000000	0.003245	0.000000	0.007654	0.007707	0.000000	0.006653
0.002086	0.001430	0.007457	0.007047	0.000000	0.001912	0.007055	0.004179	0.009604	0.008833	0.013643	0.008116	0.007957	0.000959	0.000000	0.006508	0.000000	0.000000	0.001246	0.007745	0.000000	0.000009	0.007152	0.002439	0.002150	0.001064	0.006473	0.017354	0.008099	0.004543	0.000224	0.003808	0.003001	0.000667	0.007580	0.005423	0.000040	0.006975	0.007238	0.004657	0.002569	0.000000	0.009664	0.001877	0.000647	0.003766	0.002712	0.005610	0.017043	0.006084	0.010464	0.003829	0.004729	0.000000	0.003717	0.001355	0.005755	0.004132	0.011567	0.010934	0.007485	0.006959	0.007323	0.004439	0.004547	0.007016	0.000000	0.002195	0.000000	0.004379	0.000000	0.000000	0.018024	0.000000	0.018937	0.000000	0.000000	0.000000	0.000976	0.008651	0.000000	0.025053	0.009454	0.000022	0.000065	0.004903	0.004616	0.008731	0.007230	0.000000	0.000668	0.000000	0.006500	0.005002	0.001060	0.005642	0.007770	0.000000	0.015441	0.009952	0.000000	0.008837	0.008485	0.003436	0.000485	0.001979	0.003039	0.000537	0.003319	0.000317	0.007409	0.005209	0.001608	0.008190	0.000147	0.023179	0.000002	0.009005	0.007299	0.000603	0.005337	0.001945	0.000894	0.004155	0.007954	0.005491	0.002056	0.000324	0.006174	0.002550	0.001436	0.007264	0.002928	0.003302	0.002929	0.002017	0.004985	0.000000	0.007407	0.007281	0.000000	0.008073	0.010586	0.000591	0.005301	0.007081	0.008275	0.006460	0.003545	0.005820	0.000000	0.003438	0.008715	0.006818	0.003834	0.005412	0.000000	0.000000	0.002643	0.000000	0.000000	0.004209	0.003072	0.000000	0.005148	0.000000	0.000000	0.002602	0.006053	0.005225	0.021978	0.001419	0.005733	0.001449	0.009199	0.002202	0.000000	0.001437	0.002292	0.001384	0.003884	0.009713	0.001318	0.004530	0.001895	0.000000	0.007205	0.006093	0.006587	0.005795	0.000475	0.002370	0.012179	0.006967	0.007440	0.008938	0.006610	0.000000	0.000000	0.000322	0.002203	0.000000	0.003266	0.000000	0.000000	0.000000	0.030070	0.003683	0.002930	0.019900	0.000000	0.005411	0.000000	0.001882	0.006588	0.000000	0.008072
0.011308	0.003893	0.003598	0.002893	0.000000	0.007577	0.007037	0.003832	0.001161	0.019791	0.016574	0.005674	0.000578	0.006231	0.000000	0.003792	0.000000	0.000000	0.000979	0.004741	0.000000	0.007770	0.002894	0.004569	0.000854	0.006440	0.006827	0.006251	0.021421	0.002896	0.004986	0.004189	0.000910	0.001143	0.000685	0.002226	0.007974	0.002232	0.007594	0.006458	0.007780	0.000000	0.003215	0.003350	0.001364	0.004521	0.023717	0.003182	0.007627	0.013753	0.010979	0.003776	0.006323	0.000000	0.004260	0.002810	0.002342	0.002675	0.014239	0.015364	0.001594	0.006524	0.005366	0.001243	0.006925	0.002517	0.000000	0.003144	0.000000	0.002070	0.000000	0.000000	0.012891	0.000000	0.022082	0.000000	0.000000	0.000000	0.005453	0.008240	0.000000	0.020187	0.006164	0.008029	0.005152	0.021801	0.003306	0.005309	0.003037	0.000000	0.000351	0.000000	0.007828	0.000535	0.001132	0.007995	0.004104	0.000000	0.000997	0.009116	0.000000	0.001928	0.001792	0.003941	0.001000	0.000162	0.005955	0.000186	0.001244	0.005564	0.001364	0.004460	0.006683	0.003095	0.007749	0.010917	0.005524	0.006330	0.000345	0.000728	0.006029	0.006283	0.009040	0.004455	0.000108	0.005184	0.004422	0.007221	0.003682	0.002248	0.006801	0.000602	0.001272	0.009358	0.004959	0.005062	0.005489	0.000000	0.000752	0.002995	0.000000	0.007413	0.001674	0.001594	0.005580	0.004362	0.010676	0.001379	0.002658	0.004947	0.000000	0.003119	0.005726	0.001618	0.007769	0.004067	0.000000	0.000000	0.004298	0.000000	0.000000	0.001988	0.004937	0.000000	0.004568	0.000000	0.000000	0.007050	0.003167	0.004504	0.002593	0.005268	0.006255	0.007390	0.004499	0.006367	0.000000	0.007310	0.002856	0.004990	0.011023	0.003942	0.006505	0.007684	0.005348	0.000000	0.015362	0.001790	0.003825	0.005285	0.000734	0.003104	0.002659	0.006258	0.003127	0.001334	0.000915	0.000000	0.000000	0.002858	0.007799	0.000000	0.007753	0.000000	0.000000	0.000000	0.025609	0.010509	0.004909	0.034750	0.000000	0.004649	0.000000	0.008050	0.001586	0.000000	0.004737
