0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.32175583998	1.32175583998	0.0	0.0	2.64351167996	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.32175583998	0.0	0.0	1.32175583998	0.0	0.0	0.0	1.32175583998	0.0	0.0	0.0
0.0	0.0	1.60943791243	0.0	0.0	0.0	0.0	0.0	0.0	1.60943791243	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01490302054
0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.64351167996	2.64351167996	3.96526751995
0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	4.02980604108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.60943791243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.43775164974
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01490302054
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01490302054	0.0	0.0	0.0	0.0
0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01490302054
1.83258146375	0.916290731874	2.74887219562	0.0	0.0	0.0	0.0	0.0	0.916290731874	0.916290731874	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.60943791243	0.0	0.0	1.60943791243	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01490302054	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01490302054
0.0	0.0	0.0	0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.02980604108	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01490302054	0.0	0.0
0.0	0.0	0.0	1.60943791243	0.0	0.0	1.60943791243	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2175583998	0.0	1.32175583998	2.64351167996	0.0
0.0	0.0	0.0	0.0	0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.1788362465	0.0	0.0	0.0	0.0
0.0	4.02980604108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.01490302054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.04470906163	0.0	0.0	0.0	0.0
