1.70474809224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.70474809224	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70474809224
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70474809224	0.0
0.0	0.0	0.0	1.01160091168	1.01160091168	1.01160091168	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.40949618448
0.0	0.0	0.0	1.70474809224	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.70474809224	0.0	0.0	0.0	0.0
3.40949618448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.81899236895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70474809224	0.0
0.0	1.70474809224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70474809224	0.0
0.0	0.0	0.0	0.0	0.0	0.0	2.02320182336	2.02320182336	1.01160091168	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.81899236895	0.0
0.0	0.0	0.0	0.0	1.70474809224	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.02320182336	1.01160091168	2.02320182336	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70474809224	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.70474809224	0.0	0.0	0.0
1.70474809224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.70474809224	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70474809224	0.0	0.0
1.70474809224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70474809224	0.0
3.63681482142	0.0	0.0	0.60613580357	0.60613580357	0.60613580357	0.0	0.0	0.0	0.60613580357
0.0	0.0	0.0	1.01160091168	1.01160091168	1.01160091168	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70474809224
0.0	0.0	1.70474809224	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.70474809224	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.01160091168	1.01160091168	0.0	0.0	0.0	0.0	1.01160091168	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70474809224
0.0	0.0	0.0	0.0	0.0	1.29928298413	1.29928298413	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70474809224	0.0	0.0
0.0	0.0	1.70474809224	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.70474809224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70474809224	0.0
