0.0	0.0	0.0	0.0	0.0	0.0	2.77258872224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.51982575374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51982575374	1.51982575374	0.0	1.51982575374	0.0	0.0	0.0	0.0	1.51982575374	0.0	1.51982575374	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	2.36712361413	2.36712361413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.36712361413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36712361413	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.51982575374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51982575374	0.0	1.51982575374	0.0	0.0	0.0	0.0	1.51982575374	1.51982575374	1.51982575374	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.51982575374	1.51982575374	0.0	1.51982575374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51982575374	0.0	0.0	0.0	1.51982575374	0.0	0.0	1.51982575374	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36712361413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36712361413	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77258872224	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77258872224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77258872224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38629436112	1.38629436112	0.0	0.0	0.0	0.0	0.0	1.38629436112	0.0	0.0	0.0	0.0	0.0	0.0	1.38629436112	0.0	0.0	1.38629436112	1.38629436112	1.38629436112	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77258872224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85629799037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85629799037	0.0	0.0	0.0	0.0	0.0	1.85629799037	1.85629799037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.16315080981	0.0	1.16315080981	1.16315080981	0.0	0.0	0.0	0.0	3.48945242942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16315080981	0.0	0.0	1.16315080981	3.48945242942	0.0	0.0	1.16315080981	0.0	0.0	1.16315080981	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77258872224
0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36712361413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36712361413
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36712361413	2.36712361413	0.0	0.0	0.0	0.0	0.0
2.36712361413	0.0	0.0	0.0	0.0	2.36712361413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36712361413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36712361413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.36712361413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36712361413	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	2.07944154168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.07944154168	0.0	0.0	0.0	0.0	0.0	0.0	2.07944154168	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.85629799037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85629799037	0.0	0.0	1.85629799037	0.0	0.0	0.0	0.0	0.0	0.0	1.85629799037	0.0	0.0	0.0	0.0	0.0
