0.0	0.847297860387	0.0	0.0	0.0	0.847297860387
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	6.26381484248	0.0	0.0	0.0
0.0	0.0	0.0	0.847297860387	3.38919144155	0.0
0.0	0.847297860387	2.54189358116	0.0	0.0	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.2527629685	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
0.0	0.0	0.0	1.2527629685	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	1.2527629685	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.847297860387	0.847297860387	0.0
1.11923157587	0.559615787935	1.11923157587	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	4.23648930194	0.847297860387	0.0	0.0	0.0
0.847297860387	0.0	0.0	1.69459572077	0.0	0.0
0.0	1.2527629685	0.0	0.0	0.0	0.0
0.0	1.2527629685	0.0	0.0	0.0	0.0
0.0	2.54189358116	4.23648930194	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	1.2527629685	0.0	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	1.2527629685	0.0	0.0	0.0	0.0
0.0	1.2527629685	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
0.0	0.0	0.0	2.50552593699	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	1.2527629685	0.0	0.0	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.847297860387	0.0	0.847297860387	0.0	0.0
0.0	0.0	0.0	1.2527629685	0.0	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
0.0	0.0	0.0	1.2527629685	0.0	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
0.0	0.0	0.0	2.50552593699	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	1.2527629685	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	1.2527629685	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	1.2527629685	0.0	0.0	0.0	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	1.2527629685	0.0	0.0
0.0	0.0	0.0	0.0	0.0	2.50552593699
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	1.2527629685	0.0	0.0
0.0	0.847297860387	1.69459572077	0.0	0.0	0.0
0.0	1.2527629685	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	1.2527629685	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	1.2527629685	0.0	0.0	0.0
0.0	0.847297860387	0.0	0.847297860387	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	0.0	0.0	2.50552593699
0.0	0.0	1.2527629685	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
2.50552593699	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.2527629685	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.559615787935	0.559615787935	0.0	0.559615787935	0.0
0.0	2.54189358116	2.54189358116	0.0	0.0	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	2.50552593699	0.0	0.0
0.0	0.0	1.2527629685	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	1.2527629685	0.0	0.0	0.0
0.0	0.0	0.0	0.0	3.75828890549	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.2527629685	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.559615787935	0.559615787935	0.0	0.0	1.11923157587
0.0	0.0	0.0	0.0	0.847297860387	0.847297860387
0.0	0.0	0.0	1.2527629685	0.0	0.0
0.0	0.0	0.0	1.2527629685	0.0	0.0
0.0	0.0	1.2527629685	0.0	0.0	0.0
0.770753399136	0.154150679827	0.616602719309	1.23320543862	0.154150679827	0.0
0.0	0.0	0.0	1.2527629685	0.0	0.0
0.0	0.0	1.2527629685	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
0.0	0.0	0.0	0.0	0.0	2.50552593699
0.0	0.0	0.0	0.0	11.2748667165	0.0
2.50552593699	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.2527629685	0.0	0.0	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
2.50552593699	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	2.50552593699	0.0	0.0	0.0
0.0	1.2527629685	0.0	0.0	0.0	0.0
0.847297860387	0.847297860387	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
0.0	0.0	0.0	0.0	3.75828890549	0.0
0.0	0.0	0.0	5.01105187398	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.847297860387	0.847297860387	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	5.01105187398	0.0	0.0
0.0	0.0	0.0	6.26381484248	0.0	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	1.2527629685	0.0	0.0	0.0	0.0
0.0	0.0	1.2527629685	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	1.2527629685	0.0	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
5.01105187398	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	1.69459572077	1.69459572077	0.0	0.0	0.0
0.0	0.0	0.0	1.2527629685	0.0	0.0
0.0	0.847297860387	0.0	0.0	8.47297860387	0.0
0.847297860387	0.0	0.0	0.0	0.0	0.847297860387
0.847297860387	0.0	0.0	0.847297860387	0.0	0.0
0.0	0.0	0.0	2.50552593699	0.0	0.0
0.0	0.0	0.0	2.50552593699	0.0	0.0
0.0	0.0	1.2527629685	0.0	0.0	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.847297860387	2.54189358116	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
0.0	1.2527629685	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
0.0	0.559615787935	0.559615787935	0.0	0.559615787935	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	1.00941670986	2.01883341973	0.0	0.336472236621	0.336472236621
0.0	0.0	1.2527629685	0.0	0.0	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	2.50552593699	0.0
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.847297860387	0.0	0.847297860387	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
1.2527629685	0.0	0.0	0.0	0.0	0.0
0.0	1.2527629685	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.2527629685	0.0
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	0.0	0.0	1.2527629685
0.0	0.0	0.0	0.0	5.01105187398	0.0
0.0	1.2527629685	0.0	0.0	0.0	0.0
