0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42774823595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42774823595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.83321334406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.46920211078	0.0	0.0	0.0	0.0	0.0	1.73460105539	0.0	0.0	0.0	0.0	1.73460105539	0.0	0.0	1.73460105539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73460105539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.818310323514	0.0	0.818310323514	0.818310323514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.818310323514	2.45493097054	0.0	1.63662064703	3.27324129406	1.63662064703	0.818310323514	0.0	1.63662064703	1.63662064703	0.0	0.0	1.63662064703	0.0	0.0	2.45493097054	0.818310323514	0.0	0.0
0.0	0.0	0.0	2.42774823595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42774823595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.49964003217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	2.83321334406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	2.1400661635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1400661635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.28013232699	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	8.67300527694	0.0	0.0	0.0	0.0	0.0	1.73460105539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.93840422155	0.0	0.0	0.0	0.0	6.93840422155	0.0	0.0	0.0	5.20380316616	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.32913594728	0.0	0.0	0.0	1.32913594728	0.0	0.0	0.0	1.32913594728	0.0	0.0	0.0	0.0	0.0	3.98740784184	0.0	0.0	2.65827189456	0.0	0.0	1.32913594728	0.0	0.0	6.6456797364	1.32913594728	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.73460105539	0.0	0.0	0.0	0.0	0.0	3.46920211078	0.0	1.73460105539	0.0	0.0	1.73460105539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73460105539	0.0	0.0
2.83321334406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0	0.0	0.0	0.0	0.0
0.0	1.58045037556	0.0	0.0	1.58045037556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58045037556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.16090075112	0.0	0.0	0.0	1.58045037556	0.0	0.0	0.0	3.16090075112	0.0
2.1400661635	0.0	0.0	2.1400661635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1400661635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73460105539	1.73460105539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73460105539	0.0	0.0	0.0	1.73460105539	0.0	0.0	0.0	1.73460105539
0.0	1.73460105539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.67300527694	0.0	0.0	3.46920211078	1.73460105539	0.0	0.0	0.0	0.0	1.73460105539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.44691898294	0.0	0.0	1.44691898294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44691898294	1.44691898294	0.0	0.0	2.89383796587	0.0	1.44691898294	0.0	1.44691898294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42774823595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42774823595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83321334406	0.0	0.0	0.0	0.0
