0.0	0.0	0.0	0.0	0.0	1.09861228867	1.09861228867	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.50407739678	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00815479355
0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0
0.0	0.0	2.19722457734	0.0	1.09861228867	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0
0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0
0.0	0.0	0.0	3.00815479355	0.0	0.0	0.0	0.0
1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.295836866	0.0	1.09861228867	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50407739678
0.0	0.0	3.52671998941	2.35114665961	0.587786664902	0.0	0.0	1.1755733298
0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50407739678
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50407739678
0.0	1.09861228867	0.0	0.0	0.0	0.0	1.09861228867	0.0
0.0	0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0
0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.09861228867	0.0	0.0	0.0	1.09861228867
0.0	0.0	4.51223219033	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50407739678
1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	4.51223219033	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
3.00815479355	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.51223219033
0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50407739678
0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0	0.0
