0.0	0.0	0.0	2.60268968544	0.0	0.0	2.60268968544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60268968544	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60268968544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60268968544	0.0	2.60268968544	0.0	0.0	0.0	0.0
0.0	4.39444915467	0.0	0.0	4.39444915467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.19722457734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.19722457734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.39444915467	0.0	0.0	0.0	0.0	0.0	0.0
0.0	7.94601418408	0.0	0.99325177301	2.97975531903	5.95951063806	0.0	0.0	1.98650354602	0.0	3.97300709204	0.0	0.0	0.99325177301	0.0	0.0	0.99325177301	0.0	0.0	0.0	3.97300709204	0.0	0.0	4.96625886505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97300709204	0.99325177301	4.96625886505	0.99325177301	0.99325177301	0.0	0.0	0.0	0.0	3.97300709204	0.99325177301	0.0	0.0	0.0	0.99325177301	0.0	0.0	0.0	1.98650354602	0.0	0.0
0.0	2.04307389751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04307389751	0.0	0.0	2.04307389751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04307389751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04307389751	0.0	0.0	0.0	0.0	0.0	0.0	2.04307389751
0.0	0.0	3.295836866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	5.72862751465	0.0	1.90954250488	1.90954250488	0.0	0.0	0.0	0.0	1.90954250488	5.72862751465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.72862751465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.81908500977
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.295836866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.295836866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90954250488	0.0	0.0	0.0	0.0	0.0	1.90954250488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90954250488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90954250488	0.0	0.0	0.0	0.0	0.0	1.90954250488	3.81908500977	0.0	0.0	1.90954250488	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	3.295836866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37954613413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37954613413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37954613413	0.0	0.0	0.0	0.0	0.0	2.37954613413	0.0	0.0	0.0	0.0	0.0
0.0	1.09861228867	1.09861228867	1.09861228867	0.0	0.0	1.09861228867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09861228867	1.09861228867	0.0	1.09861228867	0.0	0.0	0.0	1.09861228867	0.0	0.0	0.0	1.09861228867	0.0	0.0	0.0	1.09861228867	0.0	0.0	0.0	0.0	1.09861228867	0.0	2.19722457734	0.0	0.0	1.09861228867	1.09861228867	0.0	1.09861228867	3.295836866	1.09861228867	0.0	0.0	0.0	0.0	0.0	0.0
