0.0	0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50407739678
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
0.0	0.810930216216	0.0	0.0	0.810930216216	0.0	4.8655812973	0.0
0.810930216216	0.0	0.0	0.810930216216	0.0	0.0	0.810930216216	0.0
0.0	0.0	1.09861228867	0.0	1.09861228867	0.0	0.0	0.0
1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
0.0	1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.00815479355	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.50407739678	0.0
0.0	1.09861228867	0.0	0.0	0.0	0.0	1.09861228867	0.0
0.0	3.00815479355	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	10.5285417774	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.09861228867	1.09861228867
0.0	0.0	0.0	0.0	0.0	0.0	1.50407739678	0.0
0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0
1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
0.0	1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.810930216216	0.0	0.810930216216	0.810930216216	0.0
0.0	0.0	0.0	0.0	0.0	0.0	7.52038698388	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.50407739678	0.0
0.0	1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0
0.0	1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0	0.0
0.0	1.50407739678	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.50407739678	0.0
0.0	0.0	0.0	0.0	1.50407739678	0.0	0.0	0.0
