0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.50258359721	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.8458266905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8458266905	0.0
0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	9.34500746713	5.34000426693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.34000426693	8.01000640039	0.0
0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.8458266905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8458266905	0.0
0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8458266905	0.0	0.0	0.0	1.8458266905	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5077507916	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	3.691653381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.691653381	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	3.11628923609	0.0	1.55814461805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55814461805	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.50258359721	0.0	0.0	0.0	0.0
0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0
0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.23257847219	0.0	6.23257847219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.23257847219
0.0	1.55814461805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55814461805	1.55814461805	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.50258359721	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0
2.30535901988	0.0	1.15267950994	0.0	1.15267950994	0.0	0.0	0.0	0.0	0.0	0.0	2.30535901988	0.0	0.0	0.0	0.0	0.0	1.15267950994
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.8458266905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8458266905	0.0	0.0	0.0	0.0
0.0	1.55814461805	0.0	0.0	0.0	0.0	1.55814461805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55814461805	0.0	0.0
0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5077507916	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.8458266905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8458266905	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.55814461805	0.0	0.0	1.55814461805	0.0	0.0	0.0	0.0	0.0	1.55814461805	0.0	0.0
0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25129179861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.67000213346	0.0	0.0	0.0	0.0	0.0	0.0	1.33500106673	2.67000213346	0.0	1.33500106673	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.55814461805	0.0	0.0	1.55814461805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55814461805	0.0
